name,price,depreciation,mileage,brand,carage,brand_encoded,price_scaled,mileage_scaled,depreciation_scaled,carage_scaled,Cluster_KMeans
Mercedes-Benz C-Class C180 Avantgarde,54800.0,17270.0,0.0,mercedes-benz,8.0,35,-0.28125,-1.0256410256410255,0.35974643423137875,0.0,0
Mercedes-Benz E-Class E300 AMG Line,150800.0,22910.0,98000.0,mercedes-benz,6.0,35,1.1473214285714286,0.23076923076923078,1.253565768621236,-0.5,0
Mercedes-Benz CLA-Class CLA250 Sport (New 10-yr COE),132888.0,13280.0,118000.0,mercedes-benz,11.0,35,0.8807738095238096,0.48717948717948717,-0.27258320126782887,0.75,0
Volkswagen Golf 1.0A TSI Trendline,38800.0,11210.0,79800.0,volkswagen,8.0,61,-0.5193452380952381,-0.002564102564102564,-0.6006339144215531,0.0,2
BMW X3 Mild Hybrid xDrive20i,205800.0,23400.0,28339.0,bmw,3.0,7,1.9657738095238095,-0.6623205128205129,1.3312202852614896,-1.25,1
Toyota Harrier Turbo 2.0A M,69800.0,17380.0,103000.0,toyota,8.0,58,-0.05803571428571429,0.2948717948717949,0.37717908082408874,0.0,2
Audi TT Coupe 2.0A TFSI S-tronic (COE till 01/2028),49800.0,15680.0,104187.0,audi,17.0,4,-0.3556547619047619,0.3100897435897436,0.10776545166402536,2.25,1
Mazda 6 2.5A Luxury Sunroof,39800.0,11680.0,97000.0,mazda,9.0,34,-0.5044642857142857,0.21794871794871795,-0.526148969889065,0.25,0
Kia Stonic 1.0A EX,59900.0,12440.0,68308.0,kia,6.0,28,-0.20535714285714285,-0.1498974358974359,-0.40570522979397783,-0.5,3
Mercedes-Benz E-Class E200 Exclusive,130800.0,21550.0,52000.0,mercedes-benz,6.0,35,0.8497023809523809,-0.358974358974359,1.0380348652931854,-0.5,0
Polestar 2 Electric Long Range Single Motor,148999.0,19670.0,52000.0,polestar,3.0,45,1.1205208333333334,-0.358974358974359,0.7400950871632329,-1.25,0
BMW 2 Series 216i Gran Tourer,55900.0,13050.0,150000.0,bmw,8.0,7,-0.2648809523809524,0.8974358974358975,-0.3090332805071315,0.0,1
Mitsubishi Attrage 1.2A,43888.0,10690.0,0.0,mitsubishi,7.0,38,-0.4436309523809524,-1.0256410256410255,-0.6830427892234548,-0.25,0
Lexus ES250 Executive Sunroof,86800.0,18650.0,74400.0,lexus,7.0,30,0.1949404761904762,-0.07179487179487179,0.5784469096671949,-0.25,0
MINI Cooper S Cabriolet 1.6A (COE till 02/2032),80000.0,11010.0,102417.0,mini,13.0,37,0.09375,0.2873974358974359,-0.6323296354992076,1.25,0
BMW M4 Coupe (New 10-yr COE),253888.0,25370.0,99000.0,bmw,10.0,7,2.6813690476190475,0.24358974358974358,1.6434231378763866,0.5,1
Suzuki Swift Sport 1.6A (COE till 04/2029),52000.0,11750.0,10000.0,suzuki,16.0,56,-0.3229166666666667,-0.8974358974358975,-0.5150554675118859,2.0,2
BMW X3 sDrive20i,182000.0,23050.0,57000.0,bmw,4.0,7,1.6116071428571428,-0.2948717948717949,1.2757527733755942,-1.0,1
Toyota Harrier 2.0A Elegance Panoramic Roof,59500.0,17640.0,0.0,toyota,8.0,58,-0.2113095238095238,-1.0256410256410255,0.4183835182250396,0.0,2
Toyota Camry Hybrid 2.5A Ascent Sport,89000.0,17630.0,71000.0,toyota,6.0,58,0.22767857142857142,-0.11538461538461539,0.41679873217115687,-0.5,2
Honda Civic 1.6A VTi,37800.0,12300.0,0.0,honda,8.0,21,-0.5342261904761905,-1.0256410256410255,-0.42789223454833597,0.0,3
BMW 2 Series 218i Gran Coupe M-Sport,117000.0,15930.0,39000.0,bmw,5.0,7,0.6443452380952381,-0.5256410256410257,0.1473851030110935,-0.75,1
Toyota Rav4 Hybrid 2.5A Premium,161800.0,18580.0,59900.0,toyota,3.0,58,1.3110119047619047,-0.25769230769230766,0.5673534072900158,-1.25,2
Nissan Qashqai 1.2A DIG-T Premium,18800.0,11600.0,0.0,nissan,10.0,40,-0.8169642857142857,-1.0256410256410255,-0.5388272583201268,0.5,0
Mercedes-Benz A-Class A200 AMG Line,108800.0,20080.0,0.0,mercedes-benz,6.0,35,0.5223214285714286,-1.0256410256410255,0.8050713153724247,-0.5,0
Toyota Harrier Hybrid 2.5A Premium,169800.0,21450.0,45000.0,toyota,3.0,58,1.4300595238095237,-0.44871794871794873,1.0221870047543582,-1.25,2
Audi A3 Sedan 1.0A TFSI S-tronic,41500.0,15970.0,116000.0,audi,9.0,4,-0.4791666666666667,0.46153846153846156,0.1537242472266244,0.25,1
Honda E Electric Advance,95888.0,13760.0,37000.0,honda,4.0,21,0.33017857142857143,-0.5512820512820513,-0.196513470681458,-1.0,3
Toyota Wish 1.8A,52800.0,15220.0,0.0,toyota,8.0,58,-0.31101190476190477,-1.0256410256410255,0.03486529318541997,0.0,2
BMW 5 Series 523i (COE till 10/2029),58500.0,11860.0,0.0,bmw,15.0,7,-0.2261904761904762,-1.0256410256410255,-0.4976228209191759,1.75,1
SEAT Leon CUPRA 2.0A TSI DSG,81800.0,20720.0,101203.0,seat,8.0,51,0.12053571428571429,0.2718333333333333,0.9064976228209192,0.0,2
Mercedes-Benz CLA-Class CLA180 Shooting Brake Urban,80800.0,16270.0,109592.0,mercedes-benz,7.0,35,0.1056547619047619,0.3793846153846154,0.20126782884310618,-0.25,0
BMW X1 sDrive16i M-Sport,182288.0,20030.0,24500.0,bmw,3.0,7,1.6158928571428572,-0.7115384615384616,0.7971473851030111,-1.25,1
Mitsubishi Lancer EX 1.6A,20888.0,10700.0,110600.0,mitsubishi,9.0,38,-0.7858928571428572,0.3923076923076923,-0.6814580031695721,0.25,0
Mazda 2 1.5A Standard Plus,43000.0,11300.0,91800.0,mazda,7.0,34,-0.4568452380952381,0.15128205128205127,-0.5863708399366085,-0.25,0
Mercedes-Benz B-Class B180 Style,54800.0,15320.0,116664.0,mercedes-benz,8.0,35,-0.28125,0.47005128205128205,0.05071315372424723,0.0,0
Honda Vezel 1.5A X,69500.0,13920.0,76042.0,honda,6.0,21,-0.0625,-0.050743589743589744,-0.17115689381933438,-0.5,3
Subaru Forester 2.0i-L Sunroof,51800.0,12330.0,155000.0,subaru,7.0,55,-0.32589285714285715,0.9615384615384616,-0.4231378763866878,-0.25,2
Citroen DS5 Diesel 1.6A,30800.0,9100.0,122573.0,citroen,8.0,12,-0.6383928571428571,0.5458076923076923,-0.9350237717908082,0.0,1
Mazda 5 2.0A Sunroof,45888.0,12110.0,105000.0,mazda,8.0,34,-0.41386904761904764,0.32051282051282054,-0.45800316957210774,0.0,0
BMW 5 Series 530i Luxury,89800.0,23430.0,71831.0,bmw,8.0,7,0.23958333333333334,-0.10473076923076922,1.3359746434231379,0.0,1
Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,152388.0,24140.0,95651.0,mercedes-benz,6.0,35,1.170952380952381,0.20065384615384615,1.4484944532488113,-0.5,0
MINI Cooper S Coupe 1.6A (COE till 09/2033),108800.0,12300.0,66429.0,mini,12.0,37,0.5223214285714286,-0.17398717948717948,-0.42789223454833597,1.0,0
Mercedes-Benz C-Class C180 Coupe (COE till 01/2031),68800.0,11130.0,167388.0,mercedes-benz,13.0,35,-0.07291666666666667,1.1203589743589744,-0.6133122028526149,1.25,0
BMW 1 Series 118i 5DR Highline,108388.0,15840.0,59000.0,bmw,5.0,7,0.5161904761904762,-0.2692307692307692,0.13312202852614896,-0.75,1
Peugeot 508 Diesel 1.6A BlueHDi Allure,17888.0,7960.0,110000.0,peugeot,9.0,44,-0.8305357142857143,0.38461538461538464,-1.115689381933439,0.25,0
BMW 2 Series 216i Gran Tourer Luxury,93800.0,14980.0,88831.0,bmw,6.0,7,0.29910714285714285,0.11321794871794871,-0.003169572107765452,-0.5,1
Honda Stream 1.8A (COE till 08/2030),59800.0,10400.0,140395.0,honda,15.0,21,-0.20684523809523808,0.7742948717948718,-0.7290015847860539,1.75,3
Volkswagen Beetle 1.2A TSI,80800.0,15980.0,38000.0,volkswagen,6.0,61,0.1056547619047619,-0.5384615384615384,0.15530903328050713,-0.5,2
MINI Cooper Cabriolet 1.5A,65888.0,18430.0,87800.0,mini,8.0,37,-0.11625,0.1,0.5435816164817749,0.0,0
Kia Cerato K3 1.6A Sunroof,46500.0,11260.0,114940.0,kia,7.0,28,-0.40476190476190477,0.44794871794871793,-0.5927099841521395,-0.25,3
Honda Jazz 1.5A,26800.0,12590.0,103000.0,honda,9.0,21,-0.6979166666666666,0.2948717948717949,-0.38193343898573695,0.25,3
Hyundai Avante 1.6A S,110800.0,13990.0,55000.0,hyundai,3.0,23,0.5520833333333334,-0.32051282051282054,-0.1600633914421553,-1.25,3
Volkswagen Jetta 1.4A TSI (COE till 08/2030),50800.0,8810.0,0.0,volkswagen,15.0,61,-0.34077380952380953,-1.0256410256410255,-0.9809825673534073,1.75,2
Honda Vezel 1.5A G,138800.0,14920.0,24000.0,honda,2.0,21,0.96875,-0.717948717948718,-0.012678288431061807,-1.5,3
Mercedes-Benz CLC-Class CLC180K (COE till 01/2029),44800.0,10710.0,0.0,mercedes-benz,16.0,35,-0.43005952380952384,-1.0256410256410255,-0.6798732171156894,2.0,0
Mazda 3 1.5A Deluxe Sunroof,39900.0,11610.0,104500.0,mazda,8.0,34,-0.5029761904761905,0.3141025641025641,-0.5372424722662441,0.0,0
Honda Fit 1.5A RS (COE till 07/2028),38800.0,10550.0,140000.0,honda,17.0,21,-0.5193452380952381,0.7692307692307693,-0.705229793977813,2.25,3
Honda Civic 1.6A VTi,66000.0,13560.0,94541.0,honda,6.0,21,-0.11458333333333333,0.1864230769230769,-0.22820919175911253,-0.5,3
BMW 3 Series 316i (COE till 06/2033),97800.0,11380.0,0.0,bmw,12.0,7,0.3586309523809524,-1.0256410256410255,-0.5736925515055468,1.0,1
Audi Q3 1.4A TFSI S-tronic,44800.0,14630.0,101357.0,audi,9.0,4,-0.43005952380952384,0.2738076923076923,-0.058637083993660855,0.25,1
Toyota Harrier Turbo 2.0A G Panoramic Roof,71500.0,17620.0,131029.0,toyota,8.0,58,-0.03273809523809524,0.6542179487179487,0.4152139461172742,0.0,2
Mercedes-Benz C-Class C180 CGI (COE till 09/2030),55000.0,9410.0,137000.0,mercedes-benz,15.0,35,-0.27827380952380953,0.7307692307692307,-0.8858954041204438,1.75,0
Nissan Serena e-POWER Hybrid 1.2A Highway Star Premium,128800.0,19730.0,84240.0,nissan,5.0,40,0.8199404761904762,0.05435897435897436,0.7496038034865293,-0.75,0
Nissan Qashqai 1.2A DIG-T,49588.0,11960.0,79000.0,nissan,7.0,40,-0.3588095238095238,-0.01282051282051282,-0.48177496038034867,-0.25,0
Volkswagen Golf GTI 5DR,55800.0,20640.0,0.0,volkswagen,9.0,61,-0.2663690476190476,-1.0256410256410255,0.8938193343898574,0.25,2
Audi A3 Sedan 1.4A TFSI Ambiente,29800.0,12730.0,114128.0,audi,9.0,4,-0.6532738095238095,0.43753846153846154,-0.35974643423137875,0.25,1
Honda Shuttle 1.5A G Honda Sensing,69999.0,13140.0,55216.0,honda,6.0,21,-0.05507440476190476,-0.31774358974358974,-0.294770206022187,-0.5,3
Honda Vezel Hybrid 1.5A X,39399.0,13500.0,85390.0,honda,8.0,21,-0.5104315476190476,0.0691025641025641,-0.23771790808240886,0.0,3
Toyota Noah Hybrid 1.8A X,114800.0,19940.0,77000.0,toyota,6.0,58,0.6116071428571429,-0.038461538461538464,0.7828843106180665,-0.5,2
Volkswagen Sharan 2.0A TSI Panoramic Roof,65800.0,16140.0,134000.0,volkswagen,8.0,61,-0.11755952380952381,0.6923076923076923,0.18066561014263074,0.0,2
Mercedes-Benz S-Class S400L (New 10-yr COE),199800.0,19970.0,60000.0,mercedes-benz,10.0,35,1.8764880952380953,-0.2564102564102564,0.7876386687797148,0.5,0
Audi A5 Sportback 2.0A TFSI S-tronic Design,98800.0,20230.0,106000.0,audi,7.0,4,0.37351190476190477,0.3333333333333333,0.8288431061806656,-0.25,1
Toyota Camry Hybrid 2.5A Ascent Sport,122800.0,19150.0,69000.0,toyota,5.0,58,0.7306547619047619,-0.14102564102564102,0.6576862123613312,-0.75,2
Toyota Camry Hybrid 2.5A Ascent Sport,153800.0,17800.0,55652.0,toyota,3.0,58,1.1919642857142858,-0.31215384615384617,0.4437400950871632,-1.25,2
Honda Vezel 1.5A G Honda Sensing,149800.0,14580.0,80.0,honda,1.0,21,1.1324404761904763,-1.0246153846153847,-0.06656101426307448,-1.75,3
Toyota Vellfire 2.5A Z G-Edition,163588.0,25950.0,52000.0,toyota,6.0,58,1.3376190476190477,-0.358974358974359,1.7353407290015848,-0.5,2
Nissan X-Trail 2.0A Premium 7-Seater Sunroof,83999.0,16680.0,91000.0,nissan,6.0,40,0.15325892857142856,0.14102564102564102,0.2662440570522979,-0.5,0
Mazda 2 HB 1.5A Standard,53588.0,11590.0,51000.0,mazda,7.0,34,-0.29928571428571427,-0.3717948717948718,-0.5404120443740095,-0.25,0
Toyota Vios 1.5A E (COE till 10/2028),39888.0,10150.0,188596.0,toyota,17.0,58,-0.5031547619047619,1.3922564102564103,-0.768621236133122,2.25,2
BMW X1 sDrive18i,95000.0,16410.0,82214.0,bmw,6.0,7,0.3169642857142857,0.028384615384615383,0.22345483359746435,-0.5,1
Mercedes-Benz E-Class E200 CGI (COE till 10/2030),60800.0,10250.0,139000.0,mercedes-benz,15.0,35,-0.19196428571428573,0.7564102564102564,-0.7527733755942948,1.75,0
Mazda 3 HB 1.5A Deluxe Sunroof,53800.0,12430.0,90000.0,mazda,7.0,34,-0.2961309523809524,0.1282051282051282,-0.40729001584786056,-0.25,0
Mercedes-Benz E-Class E200 Avantgarde,131800.0,20960.0,97000.0,mercedes-benz,6.0,35,0.8645833333333334,0.21794871794871795,0.9445324881141046,-0.5,0
Toyota Noah Hybrid 1.8A X,189800.0,18380.0,50.0,toyota,1.0,58,1.7276785714285714,-1.025,0.5356576862123613,-1.75,2
Mercedes-Benz E-Class E250 Avantgarde,115800.0,22100.0,92000.0,mercedes-benz,7.0,35,0.6264880952380952,0.15384615384615385,1.1251980982567353,-0.25,0
Kia K5 Optima 2.0A,27300.0,11350.0,162000.0,kia,9.0,28,-0.6904761904761905,1.0512820512820513,-0.5784469096671949,0.25,3
Toyota Crown Crossover Hybrid 2.5 G Advanced Leather Package,269800.0,25230.0,80.0,toyota,1.0,58,2.918154761904762,-1.0246153846153847,1.6212361331220286,-1.75,2
Mercedes-Benz E-Class E250 CGI (COE till 09/2030),69500.0,11940.0,152000.0,mercedes-benz,15.0,35,-0.0625,0.9230769230769231,-0.4849445324881141,1.75,0
Toyota C-HR Hybrid 1.8A S LED,78800.0,14320.0,45000.0,toyota,6.0,58,0.07589285714285714,-0.44871794871794873,-0.10776545166402536,-0.5,2
Honda Jazz 1.3A L (COE till 02/2032),72399.0,9970.0,92000.0,honda,13.0,21,-0.019360119047619046,0.15384615384615385,-0.7971473851030111,1.25,3
Toyota Harrier 2.0A Premium,73888.0,17060.0,74000.0,toyota,8.0,58,0.0027976190476190475,-0.07692307692307693,0.3264659270998415,0.0,2
Toyota Sienta 1.5A Elegance,74800.0,14940.0,63000.0,toyota,6.0,58,0.01636904761904762,-0.21794871794871795,-0.009508716323296355,-0.5,2
Toyota Corolla Altis 1.6A Standard,63800.0,14220.0,28000.0,toyota,7.0,58,-0.14732142857142858,-0.6666666666666666,-0.12361331220285261,-0.25,2
Toyota Corolla Altis 1.6A (COE till 12/2029),45800.0,9050.0,0.0,toyota,16.0,58,-0.41517857142857145,-1.0256410256410255,-0.9429477020602218,2.0,2
Mercedes-Benz GLA-Class GLA180 Urban Edition,76800.0,16920.0,98000.0,mercedes-benz,7.0,35,0.046130952380952384,0.23076923076923078,0.30427892234548337,-0.25,0
Hyundai Avante 1.6A GLS,60800.0,10800.0,64000.0,hyundai,6.0,23,-0.19196428571428573,-0.20512820512820512,-0.6656101426307448,-0.5,3
Ford Mondeo 2.0A GTDI Titanium,48000.0,12930.0,99500.0,ford,8.0,20,-0.38244047619047616,0.25,-0.32805071315372425,0.0,3
Subaru Impreza 4D 2.0i-S EyeSight Sunroof,46800.0,11940.0,84000.0,subaru,7.0,55,-0.40029761904761907,0.05128205128205128,-0.4849445324881141,-0.25,2
Mercedes-Benz GLC-Class GLC200,109800.0,23710.0,51404.0,mercedes-benz,7.0,35,0.5372023809523809,-0.3666153846153846,1.3803486529318543,-0.25,0
Toyota Vellfire 2.5A V,45000.0,26120.0,170741.0,toyota,10.0,58,-0.4270833333333333,1.1633461538461538,1.7622820919175912,0.5,2
Subaru Forester 2.0A X (COE till 07/2029),48800.0,10530.0,127000.0,subaru,16.0,55,-0.3705357142857143,0.6025641025641025,-0.7083993660855784,2.0,2
Audi Q2 1.0A TFSI S-tronic,65800.0,14280.0,97000.0,audi,7.0,4,-0.11755952380952381,0.21794871794871795,-0.11410459587955626,-0.25,1
Mitsubishi Attrage 1.2A,21800.0,11700.0,124000.0,mitsubishi,9.0,38,-0.7723214285714286,0.5641025641025641,-0.5229793977812995,0.25,0
Lexus RX300 Executive,118000.0,24640.0,50500.0,lexus,7.0,30,0.6592261904761905,-0.3782051282051282,1.5277337559429478,-0.25,0
Mercedes-Benz C-Class C180 Avantgarde Panoramic Roof (New 10-yr COE),134800.0,13470.0,148500.0,mercedes-benz,11.0,35,0.9092261904761905,0.8782051282051282,-0.24247226624405704,0.75,0
Jaguar E-PACE Mild Hybrid 1.5A SE,144588.0,19930.0,40000.0,jaguar,4.0,26,1.0548809523809524,-0.5128205128205128,0.7812995245641838,-1.0,3
Toyota Corolla Cross Hybrid 1.8A G,138000.0,16510.0,125000.0,toyota,3.0,58,0.9568452380952381,0.5769230769230769,0.2393026941362916,-1.25,2
Volvo S80 2.5T (COE till 10/2030),46998.0,7919.999999999999,168000.0,volvo,15.0,62,-0.3973511904761905,1.1282051282051282,-1.12202852614897,1.75,2
Mercedes-Benz C-Class C200 (COE till 12/2029),110888.0,22080.0,88000.0,mercedes-benz,6.0,35,0.5533928571428571,0.10256410256410256,1.12202852614897,-0.5,0
Lexus NX Hybrid NX350h Executive,220800.0,25090.0,49000.0,lexus,3.0,30,2.1889880952380953,-0.3974358974358974,1.5990491283676704,-1.25,0
Audi A4 2.0A TFSI S-tronic,84800.0,15600.0,100000.0,audi,6.0,4,0.16517857142857142,0.2564102564102564,0.09508716323296355,-0.5,1
Mercedes-Benz E-Class E250 CGI Coupe (COE till 07/2026),23800.0,14600.0,130858.0,mercedes-benz,14.0,35,-0.7425595238095238,0.652025641025641,-0.06339144215530904,1.5,0
Honda HR-V 1.5A DX,41000.0,12700.0,110000.0,honda,8.0,21,-0.48660714285714285,0.38461538461538464,-0.36450079239302696,0.0,3
Mitsubishi Lancer EX 1.6A,30800.0,11400.0,0.0,mitsubishi,8.0,38,-0.6383928571428571,-1.0256410256410255,-0.5705229793977813,0.0,0
Toyota Alphard 2.5A X 8-Seater Moonroof,215800.0,24770.0,31000.0,toyota,3.0,58,2.1145833333333335,-0.6282051282051282,1.548335974643423,-1.25,2
Toyota C-HR Hybrid 1.8A S,45800.0,14150.0,91440.0,toyota,8.0,58,-0.41517857142857145,0.14666666666666667,-0.1347068145800317,0.0,2
BMW 3 Series 318i Shadow Edition,60800.0,14720.0,0.0,bmw,8.0,7,-0.19196428571428573,-1.0256410256410255,-0.044374009508716325,0.0,1
Toyota Corolla Altis 1.6A Standard,52800.0,13270.0,102800.0,toyota,7.0,58,-0.31101190476190477,0.2923076923076923,-0.27416798732171155,-0.25,2
Mercedes-Benz C-Class C180 Avantgarde,82888.0,17130.0,110000.0,mercedes-benz,7.0,35,0.13672619047619047,0.38461538461538464,0.3375594294770206,-0.25,0
Volkswagen Golf 1.4A TSI Highline Sunroof,93000.0,13410.0,72787.0,volkswagen,5.0,61,0.28720238095238093,-0.09247435897435898,-0.2519809825673534,-0.75,2
Nissan Qashqai 1.2A DIG-T Premium,22800.0,10040.0,132761.0,nissan,9.0,40,-0.7574404761904762,0.6764230769230769,-0.786053882725832,0.25,0
Mercedes-Benz S-Class S320L,152888.0,27360.0,114000.0,mercedes-benz,8.0,35,1.1783928571428572,0.4358974358974359,1.9587955625990492,0.0,0
BMW 3 Series 335i Coupe Sunroof (COE till 11/2028),54800.0,13810.0,135000.0,bmw,17.0,7,-0.28125,0.7051282051282052,-0.18858954041204437,2.25,1
Mercedes-Benz GLB-Class GLB200 Progressive,163888.0,22470.0,79800.0,mercedes-benz,4.0,35,1.3420833333333333,-0.002564102564102564,1.1838351822503963,-1.0,0
Toyota Alphard Hybrid 2.5A X,190800.0,23650.0,0.0,toyota,4.0,58,1.7425595238095237,-1.0256410256410255,1.3708399366085577,-1.0,2
Renault Grand Scenic Diesel 1.5A dCi Moonroof,52800.0,12920.0,149000.0,renault,7.0,48,-0.31101190476190477,0.8846153846153846,-0.329635499207607,-0.25,2
Mercedes-Benz A-Class A200 Progressive,111800.0,17810.0,64036.0,mercedes-benz,5.0,35,0.5669642857142857,-0.20466666666666666,0.44532488114104596,-0.75,0
Honda Shuttle 1.5A G Honda Sensing,87900.0,13200.0,0.0,honda,4.0,21,0.2113095238095238,-1.0256410256410255,-0.28526148969889065,-1.0,3
Nissan Qashqai 1.2A DIG-T Premium,19800.0,13460.0,96000.0,nissan,10.0,40,-0.8020833333333334,0.20512820512820512,-0.24405705229793978,0.5,0
Mercedes-Benz E-Class E200 Exclusive,90888.0,19670.0,0.0,mercedes-benz,8.0,35,0.2557738095238095,-1.0256410256410255,0.7400950871632329,0.0,0
Mazda 5 2.0A Sunroof,43800.0,13320.0,70875.0,mazda,8.0,34,-0.44494047619047616,-0.11698717948717949,-0.2662440570522979,0.0,0
Kia Sportage 2.0A GT Line,44800.0,12900.0,144519.0,kia,8.0,28,-0.43005952380952384,0.8271666666666667,-0.3328050713153724,0.0,3
Mercedes-Benz E-Class E200K (COE till 03/2029),37800.0,8700.0,139000.0,mercedes-benz,16.0,35,-0.5342261904761905,0.7564102564102564,-0.9984152139461173,2.0,0
Mercedes-Benz C-Class C200 Coupe,64000.0,19460.0,140000.0,mercedes-benz,9.0,35,-0.14434523809523808,0.7692307692307693,0.7068145800316957,0.25,0
Mazda CX-30 2.0A Elegance,94800.0,14240.0,84000.0,mazda,5.0,34,0.31398809523809523,0.05128205128205128,-0.12044374009508717,-0.75,0
Mazda 6 2.0A,63800.0,13790.0,115496.0,mazda,7.0,34,-0.14732142857142858,0.4550769230769231,-0.19175911251980982,-0.25,0
BMW X1 sDrive18i Sunroof (COE till 08/2030),110000.0,19080.0,87000.0,bmw,15.0,7,0.5401785714285714,0.08974358974358974,0.6465927099841522,1.75,1
Toyota Harrier Turbo 2.0A G Panoramic Roof,89800.0,19170.0,96660.0,toyota,7.0,58,0.23958333333333334,0.21358974358974359,0.6608557844690967,-0.25,2
Volkswagen Golf 1.4A TSI Sunroof,34800.0,12530.0,97831.0,volkswagen,8.0,61,-0.5788690476190477,0.2286025641025641,-0.39144215530903326,0.0,2
Volvo XC40 Recharge Pure Electric Plus,171800.0,20850.0,23000.0,volvo,3.0,62,1.4598214285714286,-0.7307692307692307,0.9270998415213946,-1.25,2
BMW X1 sDrive20i M-Sport,124000.0,17070.0,98195.0,bmw,5.0,7,0.7485119047619048,0.23326923076923076,0.32805071315372425,-0.75,1
Mercedes-Benz A-Class A200 (COE till 04/2032),89800.0,12090.0,152000.0,mercedes-benz,12.0,35,0.23958333333333334,0.9230769230769231,-0.4611727416798732,1.0,0
BMW 5 Series 523i (COE till 02/2030),61500.0,11690.0,182000.0,bmw,15.0,7,-0.18154761904761904,1.3076923076923077,-0.5245641838351822,1.75,1
Honda Fit 1.3A G F-Package (OPC),54800.0,11280.0,55238.0,honda,6.0,21,-0.28125,-0.31746153846153846,-0.589540412044374,-0.5,3
Honda Fit 1.3A G (COE till 08/2026),18990.0,11230.0,150000.0,honda,14.0,21,-0.8141369047619048,0.8974358974358975,-0.5974643423137876,1.5,3
Citroen Grand C4 Picasso Diesel 1.6A BlueHDi Panoramic Roof,23800.0,10570.0,0.0,citroen,9.0,12,-0.7425595238095238,-1.0256410256410255,-0.7020602218700476,0.25,1
Toyota Sienta 1.5A G,26800.0,13700.0,97000.0,toyota,9.0,58,-0.6979166666666666,0.21794871794871795,-0.20602218700475436,0.25,2
Mercedes-Benz CLA-Class CLA180 AMG Line,184688.0,19590.0,0.0,mercedes-benz,2.0,35,1.6516071428571428,-1.0256410256410255,0.7274167987321711,-1.5,0
Volkswagen Sportsvan 1.4A TSI Comfortline,22000.0,12870.0,73279.0,volkswagen,10.0,61,-0.7693452380952381,-0.08616666666666667,-0.3375594294770206,0.5,2
Honda Stepwagon Hybrid Spada 2.0A e-HEV,189800.0,17700.0,80.0,honda,1.0,21,1.7276785714285714,-1.0246153846153847,0.42789223454833597,-1.75,3
Honda Shuttle 1.5A G Honda Sensing,91800.0,13030.0,23751.0,honda,4.0,21,0.2693452380952381,-0.7211410256410257,-0.312202852614897,-1.0,3
Mazda 3 1.5A Deluxe Sunroof,19800.0,12800.0,86975.0,mazda,10.0,34,-0.8020833333333334,0.08942307692307692,-0.3486529318541997,0.5,0
Mercedes-Benz B-Class B180 Style,68800.0,14720.0,86000.0,mercedes-benz,7.0,35,-0.07291666666666667,0.07692307692307693,-0.044374009508716325,-0.25,0
Honda Vezel 1.5A X Honda Sensing,48800.0,14310.0,65188.0,honda,8.0,21,-0.3705357142857143,-0.1898974358974359,-0.10935023771790808,0.0,3
Nissan Sylphy 1.6A,55800.0,12240.0,0.0,nissan,7.0,40,-0.2663690476190476,-1.0256410256410255,-0.43740095087163233,-0.25,0
