name,price,depreciation,registration_date,mileage,owners,listing_url,brand
Honda HR-V 1.5A DX,34900,12810.0,22-Dec-2016,106670,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355922&DL=1032,honda
Mercedes-Benz C-Class C200K (COE till 04/2029),44800,10120.0,14-Jul-2009,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355103&DL=3495&utm_content=SLeligible,mercedes-benz
Audi Q5 2.0A TFSI Quattro (COE till 09/2029),64800,13420.0,24-Sep-2009,76000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353956&DL=3137&utm_content=SLeligible,audi
Mazda 3 Mild Hybrid 1.5A Classic,98800,12950.0,04-May-2022,33872,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355921&DL=1032,mazda
Mercedes-Benz A-Class A170 (COE till 05/2028),36800,10480.0,01-Apr-2009,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355920&DL=3627&utm_content=SLeligible,mercedes-benz
Mercedes-Benz GLA-Class GLA200 Urban Edition (New 10-yr COE),138800,13870.0,17-Mar-2015,113000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355839&DL=1000&utm_content=SLeligible,mercedes-benz
MINI One 1.6A (COE till 04/2026),16800,11790.0,30-Jun-2011,165581,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355628&DL=4071,mini
Mercedes-Benz C-Class C180K (COE till 04/2031),68800,10810.0,08-Apr-2011,74000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354973&DL=3137&utm_content=SLeligible,mercedes-benz
Mercedes-Benz A-Class Saloon A200 AMG Line,127800,18350.0,03-Sep-2020,75188,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1303146&DL=4454&utm_content=SLeligible,mercedes-benz
Lexus ES250 Luxury,158800,20920.0,29-Jan-2021,95000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1356000&DL=1418,lexus
Polestar 2 Electric Standard Range Single Motor,185000,20590.0,31-Oct-2023,20400,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355994&DL=4181,polestar
Toyota Camry 2.0A (COE till 11/2025),10500,10390.0,24-Nov-2006,237000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355990&DL=2495,toyota
Hyundai Elantra 1.6A GLS,49800,11800.0,29-Aug-2018,98000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355982&DL=4635,hyundai
Kia Cerato 1.6A GT Line Sunroof,83800,14800.0,05-Dec-2019,78000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355979&DL=4788,kia
Mercedes-Benz GLA-Class GLA200 AMG Line,64888,17030.0,23-Oct-2017,108000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353407&DL=3811,mercedes-benz
Honda Civic 1.5A VTEC Turbo Sunroof,49800,15170.0,11-May-2017,8663,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348976&DL=4454,honda
Mercedes-Benz E-Class E250 Exclusive,133888,22610.0,15-Jan-2019,81000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348948&DL=3451,mercedes-benz
Volkswagen Golf 1.2A TSI,16888,12840.0,27-Nov-2015,98000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346339&DL=3811,volkswagen
Mazda 3 1.5A Sunroof,36800,11110.0,06-Oct-2017,117000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344309&DL=1360&utm_content=SLeligible,mazda
Honda Shuttle 1.5A G Honda Sensing,74300,12970.0,26-Mar-2020,71000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1343817&DL=1360&utm_content=SLeligible,honda
BMW 7 Series 740Li Sunroof (New 10-yr COE),178888,17880.0,30-Jun-2015,148000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337874&DL=3451&utm_content=SLeligible,bmw
Mercedes-Benz GLA-Class GLA200 AMG Line Sunroof,66388,20190.0,03-May-2017,59000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318100&DL=3451&utm_content=SLeligible,mercedes-benz
Toyota Rav4 Hybrid 2.5A X,182800,20630.0,23-Feb-2023,35500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355976&DL=2725,toyota
MINI One 1.5A 5DR Carnaby Edition,87600,15890.0,31-Oct-2019,80000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355918&DL=1220,mini
Volkswagen Touareg 3.0A R-Line,188800,22470.0,28-Dec-2020,72000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355917&DL=3089,volkswagen
Mercedes-Benz GLA-Class GLA180 Urban Edition,62800,17270.0,17-Oct-2017,125000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355674&DL=4761,mercedes-benz
Subaru Impreza 5D 1.6i-S Sunroof,38800,11390.0,20-Sep-2017,100000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353664&DL=1360,subaru
Mercedes-Benz C-Class C200 AMG Line,39888,18960.0,12-Aug-2015,152000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350952&DL=3811,mercedes-benz
Honda Civic Type-R 2.0M (COE till 11/2027),78888,26250.0,29-Nov-2007,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1347755&DL=4679&utm_content=SLeligible,honda
Mercedes-Benz B-Class B200 Progressive,104800,18280.0,25-Jul-2019,45000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345215&DL=2189&utm_content=SLeligible,mercedes-benz
Kia Cerato 1.6A (OPC),55800,11020.0,06-Jun-2019,52500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1339199&DL=2393&utm_content=SLeligible,kia
Honda Odyssey 2.4A EXV-S Sunroof,69900,18410.0,28-Sep-2017,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338350&DL=3507&utm_content=SLeligible,honda
Toyota Harrier Turbo 2.0A M,75500,18090.0,09-Feb-2018,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259033&DL=3507&utm_content=SLeligible,toyota
Honda Accord 2.0A VTi-S,51500,16180.0,19-Jan-2017,99600,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239362&DL=3507&utm_content=SLeligible,honda
Subaru Exiga 2.0A GT Moonroof (COE till 11/2028),52888,13280.0,20-Nov-2008,172000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355974&DL=4356&utm_content=SLeligible,subaru
Toyota Wish 1.8A XE (COE till 03/2029),42800,9980.0,12-Mar-2009,188492,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355912&DL=1368&utm_content=SLeligible,toyota
Toyota Raize 1.0A X,87000,12730.0,16-Jul-2021,20497,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355908&DL=1368,toyota
Honda HR-V 1.5A DX,29888,11570.0,14-Oct-2016,126000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354479&DL=3811,honda
Toyota Estima 2.4A X (COE till 03/2028),43888,13120.0,01-Apr-2008,159000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354462&DL=3008&utm_content=SLeligible,toyota
Volkswagen Scirocco 1.4A TSI (COE till 08/2026),16388,9410.0,25-Aug-2011,148333,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354337&DL=3750,volkswagen
Mazda 6 Wagon 2.5A Luxury Sunroof,45800,13200.0,27-Feb-2017,107000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351001&DL=1360,mazda
Mercedes-Benz C-Class C180 Avantgarde,54800,17270.0,04-Jan-2017,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350234&DL=2189,mercedes-benz
Mercedes-Benz E-Class E300 AMG Line,150800,22910.0,15-Jul-2019,98000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344682&DL=2189&utm_content=SLeligible,mercedes-benz
Mercedes-Benz CLA-Class CLA250 Sport (New 10-yr COE),132888,13280.0,27-Nov-2014,118000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342657&DL=3451&utm_content=SLeligible,mercedes-benz
Toyota Alphard Hybrid 2.5A SR C-Package Moonroof,278000,28540.0,19-May-2023,16333,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1341477&DL=3175&utm_content=SLeligible,toyota
Volkswagen Golf 1.0A TSI Trendline,38800,11210.0,27-Dec-2017,79800,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1325263&DL=2163&utm_content=SLeligible,volkswagen
Mercedes-Benz S-Class S320L Sunroof,199500,32630.0,27-Sep-2018,57200,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281488&DL=1127&utm_content=SLeligible,mercedes-benz
BMW X3 Mild Hybrid xDrive20i,205800,23400.0,21-Jun-2022,28339,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355962&DL=1354,bmw
Toyota Harrier Turbo 2.0A M,69800,17380.0,29-Nov-2017,103000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355953&DL=1061,toyota
Audi TT Coupe 2.0A TFSI S-tronic (COE till 01/2028),49800,15680.0,30-Jan-2008,104187,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355943&DL=4543&utm_content=SLeligible,audi
Mazda 6 2.5A Luxury Sunroof,39800,11680.0,21-Dec-2016,97000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355942&DL=3004,mazda
Kia Stonic 1.0A EX,59900,12440.0,30-May-2019,68308,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355924&DL=1164,kia
Mercedes-Benz E-Class E200 Exclusive,130800,21550.0,22-Mar-2019,52000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355906&DL=3133,mercedes-benz
Polestar 2 Electric Long Range Single Motor,148999,19670.0,25-Feb-2022,52000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355861&DL=1463,polestar
BMW 2 Series 216i Gran Tourer,55900,13050.0,03-Nov-2017,150000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355604&DL=3271,bmw
Mitsubishi Attrage 1.2A,43888,10690.0,10-Oct-2018,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355481&DL=4678,mitsubishi
Lexus ES250 Executive Sunroof,86800,18650.0,31-May-2018,74400,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354814&DL=1127,lexus
MINI Cooper S Cabriolet 1.6A (COE till 02/2032),80000,11010.0,30-Jul-2012,102417,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1341394&DL=4003&utm_content=SLeligible,mini
BMW M4 Coupe (New 10-yr COE),253888,25370.0,29-May-2015,99000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340890&DL=4689&utm_content=SLeligible,bmw
Suzuki Swift Sport 1.6A (COE till 04/2029),52000,11750.0,27-Aug-2009,10000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1309352&DL=4120&utm_content=SLeligible,suzuki
BMW X3 sDrive20i,182000,23050.0,10-Aug-2021,57000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1300960&DL=1127&utm_content=SLeligible,bmw
Toyota Harrier 2.0A Elegance Panoramic Roof,59500,17640.0,30-May-2017,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1251611&DL=3507&utm_content=SLeligible,toyota
Toyota Camry Hybrid 2.5A Ascent Sport,89000,17630.0,15-May-2019,71000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355940&DL=4147,toyota
Honda Civic 1.6A VTi,37800,12300.0,13-Feb-2017,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355937&DL=4781,honda
BMW 2 Series 218i Gran Coupe M-Sport,117000,15930.0,30-Nov-2020,39000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355901&DL=3607,bmw
Toyota Rav4 Hybrid 2.5A Premium,161800,18580.0,14-Nov-2022,59900,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355894&DL=3133,toyota
Nissan Qashqai 1.2A DIG-T Premium,18800,11600.0,12-Dec-2015,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355687&DL=4239,nissan
Nissan GTR 3.8A (New 10-yr COE),299888,29970.0,12-Apr-2008,30000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352756&DL=3837&utm_content=SLeligible,nissan
Mercedes-Benz A-Class A200 AMG Line,108800,20080.0,22-May-2019,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351626&DL=4405,mercedes-benz
Toyota Harrier Hybrid 2.5A Premium,169800,21450.0,07-Jan-2022,45000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345298&DL=3989&utm_content=SLeligible,toyota
Audi A3 Sedan 1.0A TFSI S-tronic,41500,15970.0,28-Dec-2016,116000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345191&DL=2191&utm_content=SLeligible,audi
Honda E Electric Advance,95888,13760.0,05-Jun-2021,37000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344690&DL=1277&utm_content=SLeligible,honda
Toyota Wish 1.8A,52800,15220.0,20-Sep-2017,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342362&DL=3933&utm_content=SLeligible,toyota
BMW 5 Series 523i (COE till 10/2029),58500,11860.0,31-May-2010,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340435&DL=4405&utm_content=SLeligible,bmw
SEAT Leon CUPRA 2.0A TSI DSG,81800,20720.0,28-Nov-2017,101203,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340168&DL=4263&utm_content=SLeligible,seat
Mercedes-Benz CLA-Class CLA180 Shooting Brake Urban,80800,16270.0,25-Sep-2018,109592,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1339620&DL=4263&utm_content=SLeligible,mercedes-benz
BMW X1 sDrive16i M-Sport,182288,20030.0,25-Nov-2022,24500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1335733&DL=3570&utm_content=SLeligible,bmw
Mitsubishi Lancer EX 1.6A,20888,10700.0,23-Mar-2016,110600,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1326265&DL=1277&utm_content=SLeligible,mitsubishi
Mazda 2 1.5A Standard Plus,43000,11300.0,27-Jun-2018,91800,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1294066&DL=4667&utm_content=SLeligible,mazda
Mercedes-Benz B-Class B180 Style,54800,15320.0,20-Sep-2017,116664,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355941&DL=1277,mercedes-benz
Honda Vezel 1.5A X,69500,13920.0,28-May-2019,76042,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355936&DL=1164,honda
Toyota Corolla 1.3M (COE till 04/2029),38000,8580.0,29-May-2000,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354944&DL=4659,toyota
Subaru Forester 2.0i-L Sunroof,51800,12330.0,21-Jul-2018,155000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354177&DL=3792,subaru
Citroen DS5 Diesel 1.6A,30800,9100.0,09-Feb-2017,122573,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353458&DL=4263,citroen
Porsche 911 Turbo Coupe 3.6A Tip (COE till 08/2030),199888,34680.0,02-Jan-2001,27000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350720&DL=3837,porsche
Mazda 5 2.0A Sunroof,45888,12110.0,28-Dec-2017,105000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349710&DL=1277,mazda
BMW 5 Series 530i Luxury,89800,23430.0,19-May-2017,71831,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1347915&DL=4234&utm_content=SLeligible,bmw
Jaguar I-PACE Electric SE,369800,35240.0,28-Dec-2023,16650,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345057&DL=2754&utm_content=SLeligible,jaguar
Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC,152388,24140.0,14-Nov-2019,95651,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1341341&DL=3570&utm_content=SLeligible,mercedes-benz
MINI Cooper S Coupe 1.6A (COE till 09/2033),108800,12300.0,30-Sep-2013,66429,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340246&DL=2793&utm_content=SLeligible,mini
Mercedes-Benz C-Class C180 Coupe (COE till 01/2031),68800,11130.0,23-Feb-2012,167388,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1339194&DL=4454&utm_content=SLeligible,mercedes-benz
BMW 1 Series 118i 5DR Highline,108388,15840.0,21-Jul-2020,59000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1336408&DL=4092&utm_content=SLeligible,bmw
Peugeot 508 Diesel 1.6A BlueHDi Allure,17888,7960.0,25-Feb-2016,110000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1300129&DL=1277,peugeot
Land Rover Range Rover Velar 2.0A R-Dynamic S Sunroof,349800,34570.0,26-Jul-2023,17100,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1240987&DL=2754&utm_content=SLeligible,land
BMW 2 Series 216i Gran Tourer Luxury,93800,14980.0,29-Oct-2019,88831,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1341711&DL=4234&utm_content=SLeligible,bmw
Porsche 718 Boxster 2.0A PDK,158800,39580.0,22-Sep-2017,75888,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1333880&DL=4454&utm_content=SLeligible,porsche
Honda Stream 1.8A (COE till 08/2030),59800,10400.0,26-Aug-2010,140395,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1332024&DL=4263&utm_content=SLeligible,honda
Volkswagen Beetle 1.2A TSI,80800,15980.0,24-Apr-2019,38000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331964&DL=3004&utm_content=SLeligible,volkswagen
MINI Cooper Cabriolet 1.5A,65888,18430.0,29-Sep-2017,87800,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1326936&DL=4092&utm_content=SLeligible,mini
Land Rover Range Rover Velar 2.0A R-Dynamic HSE Sunroof,335800,31320.0,15-Sep-2023,12500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324943&DL=2754&utm_content=SLeligible,land
Kia Cerato K3 1.6A Sunroof,46500,11260.0,10-May-2018,114940,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324499&DL=4263&utm_content=SLeligible,kia
Honda Jazz 1.5A,26800,12590.0,25-Jul-2016,103000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1321957&DL=3004&utm_content=SLeligible,honda
Hyundai Avante 1.6A S,110800,13990.0,22-Aug-2022,55000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1320206&DL=3004&utm_content=SLeligible,hyundai
Volkswagen Jetta 1.4A TSI (COE till 08/2030),50800,8810.0,08-Sep-2010,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1307786&DL=4234&utm_content=SLeligible,volkswagen
Land Rover Range Rover Mild Hybrid 3.0A SWB Autobiography,688800,73020.0,06-Jul-2023,33000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1256167&DL=2754&utm_content=SLeligible,land
Honda Vezel 1.5A G,138800,14920.0,28-Dec-2023,24000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355896&DL=3758,honda
Mercedes-Benz CLC-Class CLC180K (COE till 01/2029),44800,10710.0,17-Sep-2009,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1354525&DL=4768&utm_content=SLeligible,mercedes-benz
Mazda 3 1.5A Deluxe Sunroof,39900,11610.0,27-Sep-2017,104500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1343090&DL=4352&utm_content=SLeligible,mazda
Honda Fit 1.5A RS (COE till 07/2028),38800,10550.0,21-Aug-2008,140000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1330619&DL=3004&utm_content=SLeligible,honda
Honda Civic 1.6A VTi,66000,13560.0,14-Jan-2019,94541,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1325651&DL=4667&utm_content=SLeligible,honda
BMW 3 Series 316i (COE till 06/2033),97800,11380.0,13-Dec-2013,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1299060&DL=4234&utm_content=SLeligible,bmw
Mercedes-Benz A-Class A200 AMG Line,Tender,,21-Mar-2019,77505,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355933&DL=511,mercedes-benz
Mercedes-Benz E-Class E200 Avantgarde,Tender,,16-Dec-2019,73002,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355929&DL=511,mercedes-benz
Audi Q3 1.4A TFSI S-tronic,44800,14630.0,29-Nov-2016,101357,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355886&DL=4412,audi
Toyota Harrier Turbo 2.0A G Panoramic Roof,71500,17620.0,13-Nov-2017,131029,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351294&DL=4228,toyota
Mercedes-Benz C-Class C180 CGI (COE till 09/2030),55000,9410.0,08-Oct-2010,137000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1324412&DL=4228&utm_content=SLeligible,mercedes-benz
Nissan Serena e-POWER Hybrid 1.2A Highway Star Premium,128800,19730.0,28-Oct-2020,84240,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1320650&DL=3037&utm_content=SLeligible,nissan
Nissan Qashqai 1.2A DIG-T,49588,11960.0,16-Mar-2018,79000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318393&DL=2984&utm_content=SLeligible,nissan
Mercedes-Benz GLA-Class GLA180 Urban Edition,Tender,,15-Nov-2017,56376,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355926&DL=511,mercedes-benz
Volkswagen Golf GTI 5DR,55800,20640.0,25-Aug-2016,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355891&DL=3137,volkswagen
Audi A3 Sedan 1.4A TFSI Ambiente,29800,12730.0,29-Jul-2016,114128,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355885&DL=4412,audi
Honda Shuttle 1.5A G Honda Sensing,69999,13140.0,18-Oct-2019,55216,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345510&DL=4555&utm_content=SLeligible,honda
Honda Vezel Hybrid 1.5A X,39399,13500.0,22-Aug-2017,85390,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344912&DL=4555&utm_content=SLeligible,honda
Toyota Noah Hybrid 1.8A X,114800,19940.0,05-Dec-2019,77000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1334545&DL=2984&utm_content=SLeligible,toyota
Volkswagen Sharan 2.0A TSI Panoramic Roof,65800,16140.0,20-Sep-2017,134000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1317900&DL=3037&utm_content=SLeligible,volkswagen
Mercedes-Benz S-Class S400L (New 10-yr COE),199800,19970.0,03-Jun-2015,60000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355915&DL=3116&utm_content=SLeligible,mercedes-benz
Audi A5 Sportback 2.0A TFSI S-tronic Design,98800,20230.0,13-Aug-2018,106000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351908&DL=3037,audi
Toyota Camry Hybrid 2.5A Ascent Sport,122800,19150.0,01-Sep-2020,69000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349501&DL=3037,toyota
Toyota Camry Hybrid 2.5A Ascent Sport,153800,17800.0,11-Nov-2022,55652,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1330429&DL=2874&utm_content=SLeligible,toyota
Honda Vezel 1.5A G Honda Sensing,149800,14580.0,10-Jul-2024,80,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1321498&DL=2454&utm_content=SLeligible,honda
Toyota Vellfire 2.5A Z G-Edition,163588,25950.0,30-Dec-2019,52000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1298240&DL=2984&utm_content=SLeligible,toyota
Nissan X-Trail 2.0A Premium 7-Seater Sunroof,83999,16680.0,26-Feb-2019,91000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1291680&DL=4555&utm_content=SLeligible,nissan
Mazda 2 HB 1.5A Standard,53588,11590.0,26-Nov-2018,51000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289498&DL=2984&utm_content=SLeligible,mazda
Lamborghini Gallardo Spyder (COE till 10/2029),175800,35650.0,11-Nov-2009,33000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268875&DL=2080&utm_content=SLeligible,lamborghini
Toyota Vios 1.5A E (COE till 10/2028),39888,10150.0,19-Dec-2008,188596,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355913&DL=4346&utm_content=SLeligible,toyota
BMW X1 sDrive18i,95000,16410.0,31-May-2019,82214,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1355882&DL=3597,bmw
Mercedes-Benz E-Class E200 CGI (COE till 10/2030),60800,10250.0,29-Dec-2010,139000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353376&DL=3750&utm_content=SLeligible,mercedes-benz
Mazda 3 HB 1.5A Deluxe Sunroof,53800,12430.0,29-Jun-2018,90000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350860&DL=4108,mazda
Mercedes-Benz E-Class E200 Avantgarde,131800,20960.0,20-Jun-2019,97000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349592&DL=2341,mercedes-benz
